10,7.1966016360109,22,3.056998443531282
15,9.732102134133553,40,4.110108941387635
20,8.929975932664743,43,4.815242540879796
25,9.732102134133553,52,5.343141623803925
30,10.37919133590084,60,5.780797179493601
35,11.287955620844254,69,6.11271007059818
40,8.929975932664743,59,6.606960695625767
45,9.732102134133553,68,6.987185200358979
50,10.341998579089534,80,7.735448751825574
55,10.37919133590084,84,8.093116051291041
60,11.287955620844254,93,8.238870095154068
65,11.287955620844254,93,8.238870095154068
70,9.852216833204727,85,8.627499926059912
75,10.37919133590084,93,8.960235628215083
80,13.248380779879723,121,9.133191596044881
85,13.248380779879723,127,9.586077129733056
90,8.929975932664743,87,9.742467466431215
95,9.123211535814505,95,10.41299981120284
100,10.37919133590084,110,10.598128162404935
105,9.732102134133553,104,10.68628324760785
110,9.732102134133553,109,11.200046865281305
115,9.852216833204727,112,11.367999902573061
120,9.852216833204727,117,11.875499898223643
125,10.341998579089534,125,12.08663867472746
130,10.260962191833912,128,12.474463662079135
135,10.341998579089534,132,12.763490440512198
140,10.37919133590084,136,13.103140273518829
145,10.69011449048368,143,13.376844572366211
150,11.19830484869,149,13.30558526609769
155,11.287955620844254,153,13.55427015654379
160,11.341845553689442,159,14.018882486746449
165,11.341845553689442,161,14.195220631233825
170,11.341845553689442,166,14.636065992452268
175,11.341845553689442,166,14.636065992452268
180,11.341845553689442,166,14.636065992452268
185,11.341845553689442,166,14.636065992452268
190,11.287955620844254,166,14.705940169844895
195,11.287955620844254,166,14.705940169844895
