4,6.406897909828499,1,0.15608177531063053
8,16.08093880289858,9,0.5596688172445352
12,5.963392654981326,4,0.6707591184120217
16,9.807283855831948,10,1.0196503075674161
20,17.42270923302691,31,1.7792869975259442
24,10.429300660940278,10,0.9588370615732567
28,13.248380779879723,21,1.5850993679086156
32,18.099959419065815,30,1.6574622796335736
36,20.94917850824318,47,2.24352472730643
40,16.4619621760686,36,2.1868595988110466
44,11.341845553689442,43,3.791270106478599
48,14.219063639582089,56,3.9383746651299107
52,17.5020593959353,49,2.799670535421667
56,13.639173084196258,62,4.545730127278723
60,17.42270923302691,59,3.386384930775184
64,17.183740888600155,65,3.7826454915368033
68,20.94917850824318,69,3.2936852379605033
72,17.5020593959353,74,4.228073869820476
76,16.838523866115736,53,3.1475443109744448
