10,14.120519898462124,13.4,0.9778433810723772
15,11.537901516163016,14.8,1.3363114198788923
20,15.342658380721971,22.8,1.5034354396106289
25,16.28664994594264,27.4,1.646938401623015
30,15.119388216149257,32.8,2.2674042729545265
35,14.903167084222142,31.6,2.122833348060245
40,14.982186278857744,40.6,2.7427916281798783
45,15.92589336253501,53.8,3.3860786843779884
50,17.146388179958752,43.4,2.4746526786375513
55,17.297558541473744,58.6,3.44887734850657
60,16.925090319064687,59.0,3.4792512927741144
65,17.2015959136264,73.0,4.259017327230422
70,17.192328288386364,68.8,4.086930890879985
75,18.442368494074508,71.2,3.923803846665055
80,16.42287535259124,82.4,5.03177462247446
85,18.151986578934448,89.0,4.947024945904763
90,17.884223173688948,87.2,4.895826667999889
95,19.643200997487405,92.6,4.7427483206257275
