4,5.062356003107632,9,1.7778283460260724
8,7.1966016360109,22,3.056998443531282
12,9.732102134133553,40,4.110108941387635
16,9.732102134133553,47,4.8293780061304705
20,9.732102134133553,56,5.754152517942688
24,9.732102134133553,62,6.370668859150834
28,8.929975932664743,63,7.054890234312259
32,9.852216833204727,76,7.7139999338888625
36,9.852216833204727,81,8.221499929539446
40,9.852216833204727,85,8.627499926059912
44,9.852216833204727,90,9.134999921710495
48,9.852216833204727,95,9.642499917361079
52,9.852216833204727,99,10.048499913881544
56,9.852216833204727,103,10.45449991040201
60,9.852216833204727,107,10.860499906922477
64,9.852216833204727,111,11.266499903442943
68,9.852216833204727,115,11.67249989996341
72,9.852216833204727,118,11.97699989735376
76,10.37919133590084,128,12.332367316253016
