10,9.732102134133553,34,3.4935926001794897
15,9.732102134133553,47,4.8293780061304705
20,9.732102134133553,56,5.754152517942688
25,8.929975932664743,59,6.606960695625767
30,9.732102134133553,72,7.3981960944977425
35,9.852216833204727,80,8.119999930409328
40,9.852216833204727,85,8.627499926059912
45,9.852216833204727,91,9.236499920840611
50,9.852216833204727,97,9.84549991562131
55,9.852216833204727,102,10.352999911271894
60,9.852216833204727,107,10.860499906922477
65,9.852216833204727,112,11.367999902573061
70,9.852216833204727,117,11.875499898223643
75,9.852216833204727,121,12.28149989474411
80,10.37919133590084,132,12.717753794885923
85,10.37919133590084,136,13.103140273518829
90,9.852216833204727,133,13.499499884305509
95,10.37919133590084,145,13.97025985044287
100,10.37919133590084,150,14.451992948734004
105,10.37919133590084,153,14.741032807708683
110,10.37919133590084,157,15.12641928634159
115,10.37919133590084,161,15.511805764974497
120,10.37919133590084,164,15.800845623949177
125,10.37919133590084,167,16.089885482923858
130,10.37919133590084,170,16.378925341898537
135,10.37919133590084,174,16.764311820531443
140,10.37919133590084,177,17.053351679506125
145,10.37919133590084,180,17.342391538480804
150,10.37919133590084,183,17.631431397455483
155,10.37919133590084,185,17.824124636771938
160,11.421212888506114,207,18.124169649995505
165,10.37919133590084,191,18.4022043547213
170,11.341845553689442,212,18.69184331566193
175,11.421212888506114,216,18.912177026082265
180,11.421212888506114,219,19.17484615144452
185,11.421212888506114,222,19.437515276806774
190,11.341845553689442,223,19.661703110342504
195,11.341845553689442,226,19.92621032707357
