10,11.084088287956618,28.4,2.6692280348858315
15,10.6846064166287,35.4,3.4370747459944466
20,12.591835209958967,50.8,4.099986331486749
25,11.48541551510141,52.4,4.667718697284166
30,11.640526802793762,59.2,5.190329866932966
35,11.963422348030775,67.2,5.736809069647942
40,12.038650557934101,72.2,6.128876048602788
45,12.166098328747388,78.8,6.602093730722524
50,12.106718824189285,83.2,7.018856716091018
55,12.375110099827102,89.6,7.38822051654422
60,12.39913310235801,94.0,7.73322315734284
65,12.373488963843515,98.4,8.099884441667426
70,12.509161415295768,103.4,8.418013143852932
75,12.39913310235801,106.4,8.735932950945129
80,12.374954691580545,110.0,9.030919057201832
85,12.510627143032798,114.4,9.28521736383242
90,13.072628677097407,123.6,9.55278689210231
95,14.351479972414655,139.6,9.798225258876869
