50,16.52004628133566,85.8,5.237457353461311
60,16.466136280317414,93.1,5.6998754637963405
70,17.00586837765502,95.7,5.691408790693363
80,17.496070217320177,98.8,5.692293365414648
90,17.507562819734154,102.9,5.939510890169571
100,17.686297974688728,106.1,6.038790722381621
110,18.135911659316566,108.3,5.976796106736702
120,18.135911659316566,109.0,6.024884495460969
130,18.135911659316566,111.7,6.186958012263107
140,17.82953886392459,113.5,6.44005514621026
150,17.794355316404648,116.3,6.61424562969097
160,18.092099812004154,118.8,6.640081361977532
170,18.092099812004154,120.6,6.742039046444523
180,18.092099812004154,122.4,6.838802966612484
190,18.092099812004154,122.6,6.8488436004662105
200,18.092099812004154,123.0,6.872394965551429
210,18.092099812004154,123.5,6.898387908712858
220,18.152905427198764,125.4,6.984331378481845
230,18.12880142278565,125.7,7.015364163565662
240,18.12880142278565,125.7,7.015364163565662
250,18.008247827393966,125.5,7.042243364905309
260,18.008247827393966,125.5,7.042243364905309
270,18.008247827393966,125.5,7.042243364905309
280,18.008247827393966,125.5,7.042243364905309
290,18.008247827393966,125.5,7.042243364905309
300,18.008247827393966,125.5,7.042243364905309
310,18.008247827393966,125.5,7.042243364905309
320,18.008247827393966,125.5,7.042243364905309
330,18.008247827393966,125.5,7.042243364905309
340,18.008247827393966,125.5,7.042243364905309
350,18.008247827393966,125.5,7.042243364905309
360,18.008247827393966,125.5,7.042243364905309
370,18.008247827393966,125.5,7.042243364905309
380,18.008247827393966,125.5,7.042243364905309
390,18.008247827393966,125.5,7.042243364905309
400,18.008247827393966,125.5,7.042243364905309
410,18.008247827393966,125.5,7.042243364905309
420,18.008247827393966,125.5,7.042243364905309
430,18.008247827393966,125.5,7.042243364905309
440,18.008247827393966,125.5,7.042243364905309
450,18.008247827393966,125.5,7.042243364905309
460,18.008247827393966,125.5,7.042243364905309
470,18.008247827393966,125.5,7.042243364905309
480,18.008247827393966,125.5,7.042243364905309
490,18.008247827393966,125.5,7.042243364905309
